771053e+1971
687036e+2205
664281e+2466
308431e+2755
385592e+3078
110789e+3440
586359e+3840
999609e+4287
106817e+4786
337541e+5342
133699e+5962
803290e+6652
638833e+7419
540457e+8274
329052e+9226
166559e+10284
181517e+11464
236769e+12776
639810e+14237
418621e+15862
904709e+17668
159623e+19679
378172e+21912
284542e+24396
926365e+27158
971006e+30228
113242e+33644
502788e+37438
252618e+41656
556662e+46341
481975e+51548
523744e+57336
701729e+63766
577747e+70905
884062e+78838
480559e+87649
891902e+97431
162196e+108295
968501e+120355
104865e+133747
173586e+148613
114643e+165112
400696e+183427
758242e+203752
551987e+226308
992833e+251339
115904e+279116
410438e+309931
704129e+344121
862379e+382048
294911e+424122
660524e+470790
150781e+522552
756965e+579955
906364e+643613
979089e+714207
310245e+792480
693099e+879267
883088e+975486
319610e+1082158
457956e+1200409
281822e+1331487
